Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Scaled_Amount,Hour,Time_Period,Prediction,Reconstruction_Error,Risk_Score,Risk_Level,Recommendation,Alert_Priority,Alert
47021.0,-0.553652454588848,-0.368234862586049,1.80721890606534,0.610015981587195,3.19035634557354,-1.82656304769625,-5.11894571120904,-1.34511473426804,0.430145505268976,0.887338751886091,0.821498129703402,1.70244774227879,1.16169051852208,0.331805439851689,1.018017474453,0.663976095510536,-0.61782820083977,0.379028375051593,0.607217067699895,-0.486354290940815,1.58091574121943,-1.3878203287401,-6.79813730783248,-0.0964937931417519,-1.13257208601868,0.404022923498106,0.560833467549457,0.423084883325652,62.11,0,-0.105282719772789,13,Afternoon,1,1.277807738351867,1.84,Low,Approve,P3,Fraud Alert
62247.0,-4.80605056000968,-0.429404949188032,0.820826588742922,0.5798402492755,6.43949869940903,-4.52444036972082,-10.1174146173199,-4.41244596997553,0.527403206259107,0.166591077375789,-0.963964771774912,1.37879340205596,-1.73131863641736,1.93393716907709,0.0570720638251692,-0.137830307500516,1.04079152192035,-1.55698267744757,-1.37555072975556,0.241857356379825,-2.59507335742868,-1.20364671787061,-13.7007186179357,0.833182411800637,-2.77611603453905,0.147077058636878,0.663105514703906,-0.0120672927363977,171.96,0,0.3334171225690193,17,Evening,1,1.2736051174545886,1.83,Low,Approve,P3,Fraud Alert
143854.0,-2.65668717485972,-1.1489036010101,1.6725293946389,-3.48069207663357,-0.837416590233573,0.906813770405975,-0.0161913204815291,-0.305892663648201,-0.225637763556572,3.12862085116621,0.553273367911916,-1.06038935831535,0.726582408048467,-1.99661045012002,0.211117934341684,0.640134617553517,-1.1581462619885,1.28852643972818,-0.955947194276801,0.440803948829208,-0.468094230149461,0.495258392656928,-0.6394461149992,0.0300109253126686,0.60983933450297,-0.186759804845849,-0.184459941915466,-0.214722534593023,152.65,0,0.2563001998960988,15,Afternoon,1,1.2748139598140444,1.83,Low,Approve,P3,Fraud Alert
167081.0,-6.09684144596748,-2.72361370898307,-2.10004365124939,2.96053143038733,3.21450162506271,3.68151682361771,-0.201424078616403,1.9587300028629,-2.17913055112574,0.0724540430005424,-1.01815134718179,-0.228404508292197,0.18222800952587,1.09438577081763,-0.361054882671321,1.42940712211823,-0.487817740310437,-0.0776603456339834,-1.52736799790773,-1.73315809650137,-0.0774581638083112,0.66484867476519,0.467602645075459,0.848784510246379,1.38195929467,0.444733868720968,0.61370883251573,-2.14529229390566,10.82,0,-0.3101158095653367,22,Night,1,1.2688857912991909,1.83,Low,Approve,P3,Fraud Alert
139004.0,-2.2420903373881,2.30731662102677,-0.241306893556108,4.3781419597384,3.2663935669132,-0.610873340240109,-2.68729647098325,-3.08963915123782,-3.04893149371961,1.88237732297045,0.16565420569593,0.208016281862019,-0.670253743202186,1.9241092392342,-0.414434816477018,-0.617041044438207,0.720371670538556,0.212032465384113,1.51460023029361,0.344452529523715,-0.16793772217132,0.595236658387754,-3.89121731884574,-0.175692109060074,0.274044429240672,0.852733133600381,0.0708073019635401,0.209927240410331,1.52,0,-0.3472565335869918,14,Afternoon,1,1.2726978906693336,1.83,Low,Approve,P3,Fraud Alert
35264.0,-14.1980755768646,-20.4570945006825,1.36003391407368,1.80171185789945,18.1138513552295,-7.64177652187091,-12.4733177282545,2.65542395413043,0.801711641207907,0.779480757993238,-1.07379471191303,0.72857744772824,0.529543857328686,-0.162252238138583,-0.959107842674721,1.21370420279475,-0.0852010232997556,-0.476728165795325,-0.135156407357472,5.59261744447368,1.69998748853278,-1.28089211544063,3.93859807527758,0.904376721815299,1.6317168645335,-0.475762745939824,-0.731638667372059,0.444397462610147,311.2,0,0.8894896400717357,9,Morning,1,1.273494116745796,1.83,Low,Approve,P3,Fraud Alert
54272.0,-2.39199027582303,-1.54118440648127,-0.535004706524709,0.385608429357451,-6.50459829100768,3.81164058446793,3.65988216974726,-3.63728192574716,0.589312859753229,-1.26202752996138,-0.0026666568483065,-0.0209043868666346,0.0075753755315935,-0.0653677505511235,1.92510644381669,1.66179244651705,-0.586290691292561,-0.316877611947716,-1.987729059772,-1.86562249280311,1.95610399285254,-1.11468735166999,-6.38768583275567,0.591237282543006,-0.262258957212114,0.57201401391152,1.82044564479398,-0.34850329910866,2105.23,0,8.054174921423348,15,Afternoon,1,1.2672780660720129,1.82,Low,Approve,P3,Fraud Alert
70063.0,-16.8320362922854,-3.99873238560578,-9.00311326809402,5.80110699286824,-7.28682143051938,0.671228616494285,-2.63466287333007,5.72536554926051,-1.29745362712044,0.597811056925551,0.0628901663570269,3.09490501461137,1.49698173490986,4.69002766664911,2.03804242196346,2.77444241413606,2.50314930827975,-0.259742842092068,-0.216719368294245,-1.84756305224526,-0.491402900435341,-1.9265639767549,-6.40260069080965,0.3104134508909,-1.34806912257949,-0.236751209651097,0.23762805065318,-1.88438311971946,228.2,0,0.5580186622440607,19,Evening,1,1.261790106894401,1.82,Low,Approve,P3,Fraud Alert
55232.0,-7.63426945451143,-6.70735430271503,-0.241170757935828,1.97667537582151,3.67870128225736,-1.58047992297358,-1.70290007323776,-2.78495212784492,0.37250015923186,0.297665392214569,1.68136417041124,0.404995651872161,-0.923810809243322,0.377602614513102,1.34343852385899,0.576226881268693,-0.329740156496469,-0.418630016423428,0.258258667160564,-3.93167513925877,-2.68889804326677,2.06871350105462,5.87980613934752,-0.247831980644273,1.07192191631273,0.69813347227718,1.63929009494626,-1.86943105773486,27.41,0,-0.2438615502621905,15,Afternoon,1,1.266133073571046,1.82,Low,Approve,P3,Fraud Alert
120989.0,-4.19537667205038,0.549388294803122,-0.0108731144672911,1.32768454088378,-2.06299555209888,2.11683695821355,-1.0071776488549,-7.0241024079695,0.65931748221864,0.522227516389423,0.758601248872167,0.198400820534406,-2.08592455466611,0.770314749224841,0.682427544945679,0.761438534806247,0.10396983117967,0.373585800771909,0.857721432511017,-4.14542905687945,5.00755196294021,-3.41424883968917,-6.13902947630932,0.388334022603623,-1.13939673499808,-0.668824531149585,2.27260061808772,-0.449885729396868,1156.0,0,4.263305086684023,9,Morning,1,1.262589875609266,1.82,Low,Approve,P3,Fraud Alert
129605.0,-3.31082305591123,-2.08222773289645,1.75253724092486,3.0172124727662,4.74752313222206,-0.547876656901786,-0.251336956181543,-0.651683571471564,-0.728533568525819,2.34554783116194,-0.0939124898350031,-1.21220546263501,-1.50308358161081,-0.468891336371246,-1.11399269366769,0.841205845614586,-1.59200618018787,0.539741942226079,-0.951545597498878,-0.822212250206638,-0.197605193448057,0.615400357231503,-1.3534284660803,0.115378542352412,0.855102564126895,0.241741710029016,-0.904384111543014,-0.244925170171833,10.59,0,-0.3110343436002807,12,Afternoon,1,1.2645494155719417,1.82,Low,Approve,P3,Fraud Alert
8033.0,-4.68930087348977,-3.69716846052328,0.0699183166370516,-0.219085426370981,7.18529550046605,0.569406030711284,-2.36870641342634,0.716279520032684,1.47721736721327,-0.52756915968386,0.337349168987856,-2.29647767695445,1.41040508989995,1.55417120069139,-1.30599284316839,0.526688783855376,-0.479649999967279,0.110158779623828,-1.13818965873137,-1.28196034034414,-0.535917521408525,-0.673968364191942,-1.25787984283522,1.09098315786352,1.01042082407341,-0.518202209820709,0.212245952602721,0.324639515686962,36.66,0,-0.2069205075524797,2,Night,1,1.2676559971791024,1.82,Low,Approve,P3,Fraud Alert
148152.0,-6.60722732004402,-4.30346743749499,-2.24085836693388,-0.866574772680261,-2.76091111338625,0.738753065522254,0.714077692829111,1.35563296864067,-1.36064661472058,-1.20407216978391,-0.178095102195235,0.391111728760051,0.328771690603376,0.842176801956637,-1.2305955419644,2.46364070293375,0.363891461522793,-0.998975634599214,0.575121233168809,-0.104967918613116,-0.129607745970875,-1.39901757453202,-1.90705163841825,0.3965281810424,0.148842718344879,-0.666746933159202,-0.157269391503103,-0.988796473121663,536.14,0,1.7878159262471238,17,Evening,1,1.2542911282828304,1.81,Low,Approve,P3,Fraud Alert
163637.0,-0.120551575135758,-0.37113550609244,1.07053042589081,4.18695468829252,5.5953826785638,-2.55927847384931,-7.96308076446798,-2.18550262868377,-0.476499810487228,2.37278039425764,0.100736959188641,1.40885999136913,0.0147317629748894,1.0202370222662,-0.536611821902034,1.22333170100246,-0.780172070489419,0.22424887447473,-1.34258618192751,0.0046773754315956,-0.818515924854933,0.187377044579489,-9.47832007663784,0.100899522408216,-3.74161753916647,-0.3135809275654,0.867777625974149,0.791817168642393,1.0,0,-0.3493332192312133,21,Night,1,1.2568060475861051,1.81,Low,Approve,P3,Fraud Alert
139515.0,-3.3076088107964,3.21770697474331,-1.03681843600222,4.38454946528313,2.6917532739919,-0.164976602444296,-4.20973207779517,-5.24171012265922,-3.27986291871113,1.47846717887133,-0.047540895167438,0.624735231175436,-0.828087304963552,2.57261942882008,-0.521291959598689,-0.349198089586296,1.01731549499385,0.273322437452495,1.31651106372541,0.968706052560964,-1.41787044455647,0.965351539186272,-3.62236557496653,-0.199474264645968,0.276690889917054,0.843572387741732,0.0242517497561681,0.2403284424753,1.52,0,-0.3472565335869918,14,Afternoon,1,1.25696058420542,1.81,Low,Approve,P3,Fraud Alert
157769.0,-0.654893457602449,-0.504969417750165,2.08852462863789,-0.692081273411401,-1.99432552649763,1.03533540953023,-1.03860994444184,-1.7882274597354,-1.53681301435887,1.4773042682504,-1.24789793325666,-1.01294020173202,0.621546642790805,-1.22212913002582,0.327444475381256,-1.76898815726383,1.76964675353452,0.239060159131878,3.0274197236083,-0.384622425125271,1.00365701809442,-0.950172790165122,-0.352600795956006,-0.0946933663432337,-0.113930247167629,0.201831976959137,0.265017235009149,-0.187115088634017,176.13,0,0.3500705439851808,19,Evening,1,1.261046766702237,1.81,Low,Approve,P3,Fraud Alert
161881.0,0.38736755615646,-0.548965535972418,-0.809986575746504,0.306862081109813,4.83268708607776,-2.25445222578327,-5.10927446504915,-1.43626644298988,0.880971498784487,1.31968111353602,-0.26490095791272,0.954535400385664,-0.690640214313455,1.05674370471232,-0.269668947119514,-0.022657193353817,-0.376293154459693,-0.137430054623298,1.25597239069092,-0.771061158302514,1.39560729229336,-1.95995452830427,-6.76589373869324,0.0045291582819218,-2.91732451928319,-0.0128313133271954,0.747563906381397,0.657841476377727,1.98,0,-0.3454194655171034,20,Evening,1,1.2601564803033038,1.81,Low,Approve,P3,Fraud Alert
153199.0,-9.01335647243064,-9.6519915155089,-5.55079477512818,-0.273688628531895,-0.627828110532756,-3.38942880034407,0.190219232343057,0.64548795349533,0.363389619980126,-1.58533467532245,-1.54518645363344,0.51030097700774,-0.112272647106257,2.07647499013481,1.42138644135055,-1.72948062616252,0.807378305116826,1.68925214411696,0.628867151087847,-1.85422111295067,-0.253769260332919,0.267141491867222,0.790122708074259,0.208172740886041,-1.42865145768055,-1.00893030671251,1.01405384089113,-2.67590990046286,22.98,0,-0.2615533145004627,18,Evening,1,1.2557457871286437,1.81,Low,Approve,P3,Fraud Alert
14477.0,-4.27657191322719,0.474942508242821,-0.618409907774565,-3.07148837476244,2.37771469169881,4.17386324274159,-4.02928882052253,-6.98598065042337,0.189908367526776,-0.730873370494245,0.541589410802112,-2.78933247858165,1.20920646427321,1.74996581836943,-0.855844890175795,2.51078183307609,0.19831580630402,-0.649473798829802,-1.07551468837032,-0.200411259061748,-0.525459451257476,-0.286608690041069,0.166854021263287,0.907146958285755,0.529510094462785,-0.599913350017723,-0.601624379396204,0.749632659864621,12.95,0,-0.3016093856765059,4,Night,1,1.253302747329788,1.8,Low,Approve,P3,Fraud Alert
122488.0,-4.66847641598262,5.69626613689306,-5.65764348344302,-0.0844937756326668,0.0136342036611791,2.46895227901485,-8.08923103006666,-20.7357339219052,-2.1534137126223,-4.79283527207923,-1.10487650854946,1.8667312764093,-1.16495995228378,0.553764930600442,-1.22951845609059,1.80004788481636,3.05508803791434,0.996568892440997,-1.87795863601959,5.0785128905894,-10.0887221099528,3.48081039895376,1.76970251535876,0.137567142958941,-0.69360293057369,0.342708805912064,-0.761489117989157,-0.126010409488601,0.76,0,-0.3502916895285464,10,Morning,1,1.248158906083115,1.8,Low,Approve,P3,Fraud Alert
41132.0,-6.10186529809402,-0.636511834086821,-1.67451779315031,-2.0831118639256,0.32607947716199,3.9241919527886,-1.21430823978432,1.04193838419805,0.887243325168804,1.91721063233904,-1.08140035450813,0.16329547496461,0.44197649269773,-0.944617781150908,-0.589723468367016,-0.791131612905904,-0.340675644666893,1.08153504703578,-0.459184923839527,-2.48013758679772,-0.770365162768807,-1.1239300689148,-0.433285533448651,1.10685913666994,-0.211049463793994,0.112026012638555,-3.68464689041512,0.0108021961219363,75.8,0,-0.0506099765624171,11,Morning,1,1.247325025356389,1.8,Low,Approve,P3,Fraud Alert
151519.0,-3.73535343332632,-5.23382814895844,0.0159203276451335,0.104051523994513,2.44224186841733,-1.94817299063484,-1.13070643896327,-0.756939575937575,-2.46541407667812,2.12833356988523,-1.30822405207029,-1.60537074698876,1.04395328273869,-0.203155812132147,1.97238547435178,-1.32221455996852,0.982941023848004,0.324238776606849,3.33933516959838,-0.463729316819661,-0.669550814516796,-0.79782831881578,-0.741834778266482,-0.851857342094241,0.311849626759486,0.339954427368364,0.661989317106979,-0.526104014927365,502.0,0,1.6514735264514997,18,Evening,1,1.2473272589599764,1.8,Low,Approve,P3,Fraud Alert
128671.0,-12.0634229836636,-6.84175959008292,-4.96580640305544,-0.505941536539653,1.10270069770063,1.7374128263171,0.162592644522551,-7.15099860523967,1.23541067496924,2.98798560835549,1.4608876235314,-0.0563197506841546,-0.0253247192063482,-0.873418831653007,0.562700648627152,1.63328303139318,-0.30982096274912,-2.74004422799625,0.153236581007788,-6.02836125958031,-4.39156841153189,2.693420012031,1.52584880241166,-0.722601483095731,0.255764855247117,-0.411807328232472,-5.63691997145933,8.44091021950052,20.0,0,-0.273454320692348,11,Morning,1,1.2513098280470811,1.8,Low,Approve,P3,Fraud Alert
124887.0,-14.8393934265743,-22.0759555430885,1.77809611389229,4.67902026562166,20.8992379253739,-8.36975438434414,-15.6868800490846,3.28109363751478,2.79997786441338,1.16274456984537,-1.06245568147029,1.90980471838491,0.651144935097217,0.0023446007890065,0.615584567397638,-0.915725143367458,0.501058590867415,0.807185812281534,1.09613553583134,5.64666829967258,1.94350821750392,-0.333591452741282,3.99441456840933,0.718344922427439,0.175407490509614,0.856005924348606,-0.51860038935371,0.606210427149219,32.43,0,-0.2238135465429745,10,Morning,1,1.253885318915317,1.8,Low,Approve,P3,Fraud Alert
44226.0,-10.0205214446565,-9.09763909045511,-0.759986028892279,3.48551907831296,1.96215813113222,-1.78817823448058,-2.53537611176902,1.67749934234712,-0.292777362901921,-0.74765191163928,0.108275232972857,1.78642946024672,0.786460586519917,0.758420294340942,-1.36920188756694,1.56600057118449,0.0437913321624407,-0.315681896561623,-1.26514118226015,0.962484679667162,0.249113507924026,-1.5058464164503,-3.04646613824408,0.0304627174603007,-0.465747429044092,0.546449724342449,-0.0279438906923965,-1.54381561609589,70.0,0,-0.0737730087479655,12,Afternoon,1,1.2479368223197642,1.8,Low,Approve,P3,Fraud Alert
53054.0,-21.7435510211374,-27.983103561239,-2.15428080039481,4.7951704411639,9.60499575808148,-7.50119955451767,-6.70391423741396,0.266554529482427,3.96616894418673,-1.75716433378278,0.916623869968236,3.04257538012113,0.439105084300417,0.114087965811388,-0.201688381394929,0.417597112688145,0.530784826123142,-0.652904721779813,-0.438190449670158,0.0077305223214288,-0.149312452691891,-1.77071038006132,-6.60120822553797,0.726929045758765,-1.08376469534858,-0.266994242419952,3.83313989991471,-6.09830343885424,1359.76,0,5.07704636911977,14,Afternoon,1,1.2485688532132313,1.8,Low,Approve,P3,Fraud Alert
93648.0,-0.771812523964205,1.36247432293153,-0.0852173774050154,2.59269787010068,1.43420308320652,-0.231822813094388,-0.913715913560639,-1.1414414213756,0.28282110027955,2.20255248965987,0.0539988099442914,-3.19653053304675,2.02117615952184,1.58795971994118,0.400326466403,-0.155129243050822,1.00804678703822,-0.0728334106222753,1.32004690513267,-0.125837517744118,0.968248329017295,0.412962161408924,-0.990522622902298,0.748684637944122,-2.1859622009725,2.46120215400647,-0.342592571187514,0.467413362846011,0.76,0,-0.3502916895285464,2,Night,1,1.2464842413156272,1.79,Low,Approve,P3,Fraud Alert
57087.0,-9.97390354748266,-8.55988028598085,-1.59963160134857,4.21126668870977,0.284261051151912,-0.50113668265338,-0.896323701794944,-1.9576212658899,-0.707185057664867,-0.809433140485138,1.27650453321491,1.07722355891261,0.40889563516552,1.39262596386602,2.25939185179074,0.927612910683594,0.294138529637426,0.877721990740504,1.45620012012332,-1.28145317601881,-1.78468539295296,1.42297856995339,3.03390044162105,0.209287442204088,0.539767067392792,0.108446710418608,2.68135119160073,-3.9513350799097,136.5,0,0.1918031361380632,15,Afternoon,1,1.2468102394838885,1.79,Low,Approve,P3,Fraud Alert
147386.0,-3.69412733464299,-2.99121400356466,-6.63714514148734,0.898689297090997,-10.364585093365,6.11999590542752,12.2454004986274,-3.75485429047606,-1.54116744706135,0.692682020665376,-0.0072220051282822,-1.80828513265187,1.14855339851695,-0.492522802169287,1.67999298885447,0.688868486655565,0.649516758997781,-1.77041413110254,3.73247539373066,-5.63238616437276,-1.54658021097288,2.20484786079918,-2.9607833552693,1.23844132373282,-0.897177027484133,0.646571538658844,2.50444620069789,-0.101886218797602,2858.0,0,11.060456945270804,16,Afternoon,1,1.2408801509890557,1.79,Low,Approve,P3,Fraud Alert
108529.0,-4.09016310399652,-2.23220192031638,1.0503313714521,3.48884871203397,3.89131888747446,-0.821079115356982,0.762593512448433,-0.490693061365647,-0.254162064046488,0.859854090460224,-1.02028599323504,-3.85241260343528,1.760137020922,1.25499032501869,-0.829962801867786,1.26380191718053,-0.790744635333742,0.459744958880666,-1.19568428819824,-1.65414707352271,-0.603649602331763,0.593394151933587,2.25063028867424,-1.14256976345511,1.80370303126786,0.413226644933939,0.405885123839702,-0.734445496280118,5.58,0,-0.3310424110571079,6,Morning,1,1.2412776682490252,1.79,Low,Approve,P3,Fraud Alert
167318.0,-1.36919964643471,1.61778222416381,0.462893451657319,-0.477783363731367,-1.08745773330033,0.618447081307942,-0.531701292514178,-4.34320964735559,-1.63781021202177,0.999259546816718,-0.486391710269703,-0.525177336413737,0.77122554882531,0.0335752018989174,1.35194276596574,-0.16306463451756,1.51162841361557,-1.32084740317263,3.56891724388287,-0.489521850966708,3.72599690504703,-1.42150032149891,0.0463586004062367,-0.120840134572777,0.291857257613993,0.171782493040686,0.244138038250553,0.0539252983567599,134.75,0,0.1848142902200098,22,Night,1,1.245580852484944,1.79,Low,Approve,P3,Fraud Alert
32342.0,-6.0988968570311,-0.725314995684497,-0.409644876972309,2.0281184218454,2.13380607768661,0.987745901932467,-0.541682924184678,-7.34034133268891,0.537241480475816,1.12161290361973,-1.44306680836167,-0.315524693154711,0.618161193120868,-2.14132402118603,-0.385822583135863,1.77148917868942,-0.32755997486093,0.179208638489488,-0.483090375434465,-5.23957155688263,4.36108127244556,-2.25607318834997,2.45332757150009,-1.0930783867164,0.868028626232591,-0.0432674642687988,1.55177099398591,-1.16960550280061,144.27,0,0.2228336120142203,8,Morning,1,1.2430712278242078,1.79,Low,Approve,P3,Fraud Alert
150597.0,-6.54680350549222,2.01304561243351,-4.02124224800703,0.662956786120921,-1.17742523993606,3.3717195501832,-5.24363319352648,-16.1412458876928,-3.37948774523103,-1.15286140137294,-0.0777811922623128,1.25736583598896,-1.1175842350145,3.23440864733728,0.456187023977045,-1.96909357395468,1.57422472889892,2.04446144983765,1.83746450697983,1.77587993322052,-8.09631730815371,2.95948476374897,0.178938955573633,0.210393956594623,0.715768862509674,0.472748207991814,-1.43181659730635,0.194551026663219,248.0,0,0.6370924617740362,17,Evening,1,1.2470395971937216,1.79,Low,Approve,P3,Fraud Alert
166347.0,-0.480398636974159,0.426778829794214,-1.507571322378,1.56916946123061,-3.64021510012238,1.40564345448593,2.45446017290152,0.18023510871758,-0.193860928654153,-0.801639746021015,-0.920611684079447,1.17939364624815,1.84080061713036,0.342890108657831,0.787375042486026,-0.903897169630434,0.758283395320032,-0.207109636408881,2.62474528158565,0.0617412173093296,-0.0460455015405321,0.131534861786487,1.22462545737565,0.0123831694429356,-2.51348224338876,-0.664763618086635,0.40004290304273,0.112534197081125,706.0,0,2.4661732791845803,22,Night,1,1.242266495676294,1.79,Low,Approve,P3,Fraud Alert
121345.0,-20.0710170383253,3.91303563992962,-12.7930232770944,-1.48079567135801,-14.0292621735572,-0.733550483320767,-7.0728208814676,10.7247283117642,-1.04866977854653,1.84467574637376,-4.22478805700261,3.18399445715488,2.84343522944706,5.63152252781854,0.533434260425457,4.19011563737933,3.72348244038696,1.3514615552363,-2.41305922279864,-0.284761793051038,-0.0024557251449011,-1.25501582993662,-3.22265138719418,0.139307779751102,1.36875303892539,-0.119583082549337,-0.198416345116925,-0.445800709372923,152.65,0,0.2563001998960988,9,Morning,1,1.2420195801881522,1.79,Low,Approve,P3,Fraud Alert
139637.0,-4.37975257902463,4.1158009298185,-1.83124494935968,4.39348096231782,2.12675383348176,0.274027116604632,-5.73812901187192,-7.3909728390765,-3.51153899216071,1.07366018424479,-0.261633423332693,1.0419649902748,-0.985839799007017,3.22246791205802,-0.62876757229836,-0.0828299423744079,1.31486268698744,0.336609075546038,1.11738953285519,1.60830220571348,-2.66281960871936,1.33473663670881,-3.34117060168354,-0.22435201513332,0.28125031912312,0.834033585048308,-0.0280624002497523,0.273149945897297,1.52,0,-0.3472565335869918,14,Afternoon,1,1.2425682383862238,1.79,Low,Approve,P3,Fraud Alert
141384.0,-17.4988269394511,-3.84147993791226,-9.69734594480414,0.770017196998964,-4.29282966625294,1.56968260584525,0.589504204688206,2.91455585372347,1.9377983273859,0.211209495524508,0.171352778639645,2.10093146482932,0.8719503282371,0.30206199311719,0.212833779138961,2.52251694848507,1.9635782489684,-0.848766697018136,-0.980922635005224,-7.6387734986953,-1.98475997361075,-0.303067216266672,-0.204577963623795,-0.66058019684376,0.842243495145746,-0.382558864626094,-3.83656879011799,0.84854617378915,259.88,0,0.6845367414920215,15,Afternoon,1,1.2438204485880426,1.79,Low,Approve,P3,Fraud Alert
90579.0,-6.52475882369014,-3.66584272944187,-1.25319318947044,-1.34963235898528,-3.49671065498578,2.56160739398239,4.22392287041289,-1.73970204155693,1.69012529937586,1.0889750372132,1.85151619504494,-3.37358542451964,2.32807400985271,-0.229898306452402,-0.479341230627931,2.71514324415359,-0.579627297726112,-0.284612004192939,0.551698010916074,-4.29615346574932,-1.17746702410554,1.11952878911365,0.14267361604402,0.346136264964291,1.2206479943123,-0.158796567433339,-2.56237709105723,4.37477290750755,806.0,0,2.865535903073345,1,Night,1,1.2407013893592909,1.79,Low,Approve,P3,Fraud Alert
134033.0,-29.9733625869855,-29.1988988967718,-10.5381598860779,7.60241325374545,2.19571880149075,-0.113143831597222,4.55378409449988,-5.84457787704385,5.50268860515642,4.38108732801838,3.06636436192037,1.26151418185632,2.31423692083025,-2.37485949935068,3.82250393081398,3.33205003989287,-1.4394125897207,-3.63727331920843,2.02923240757901,-21.5338217447371,-6.99564385947862,-1.01776618534509,-12.6671794062031,0.938758566299341,0.0067216870415172,0.763796087399074,-3.00550896928775,15.6491339573227,1402.38,0,5.2472547194211625,13,Afternoon,1,1.2436840286022968,1.79,Low,Approve,P3,Fraud Alert
146564.0,-2.10607507917389,-2.3907232593726,0.837255636629874,5.09821904778134,3.6004527732891,-0.667943453104253,-1.71350035448328,0.621768896326798,-1.61675175485559,1.96256688958609,-0.0983130487245243,-0.539378233209059,-1.0642822189601,0.842070685060005,0.11017219386128,0.321144825643851,-0.219793900356596,0.639337096607097,1.80833791521085,1.13609430768956,0.0252043802433462,-1.15137157199298,1.27468416707791,0.12407533896787,-1.70554737690144,-0.3704672475672,0.151555077435968,0.356242966107068,97.61,0,0.0364910117077225,16,Afternoon,1,1.2420754443590578,1.79,Low,Approve,P3,Fraud Alert
136543.0,-1.07514281132364,-1.69533871103158,-1.37652886210442,0.731128479299791,-3.07908414047405,0.862960302004609,2.92016283424616,-0.524269533587654,0.629911942241057,-0.61059525818906,-0.784829685163878,0.436818528220613,0.954963740710455,-0.0921937072415704,1.18923514363862,-0.951650605295989,0.576225457678995,-0.211597038402749,3.27303297196523,0.121684397382783,-0.276893371946258,0.0459627206392845,2.20777164581716,0.0200187621896101,-2.50683948590464,0.298617048210468,0.459809342411822,-0.200702474128711,789.69,0,2.800399859117088,13,Afternoon,1,1.2370889219921946,1.78,Low,Approve,P3,Fraud Alert
157142.0,-0.461255121391433,1.45711206713195,0.892937956460775,2.50290974861451,0.383981864349763,0.0005348512047556,0.804816340693293,-1.00825355897225,-2.10443168450323,1.05993548373668,-1.10428609832656,-1.18641108749088,-0.703311630588351,0.500706771688482,0.271639236949947,-0.622310014651109,0.912160097223621,-0.711207127332348,2.29387614600069,0.094146236460678,0.653075357038059,-0.508370115494095,-0.296667180760377,0.0926259478068475,0.156477058970219,2.84544254010597,-0.0681996807040561,0.0289500640996412,37.89,0,-0.2020083472786479,19,Evening,1,1.240057890327138,1.78,Low,Approve,P3,Fraud Alert
131037.0,-1.64456044722789,-0.658788701474365,0.216954570898738,-1.87332961645898,-0.961218951573853,0.201997876022011,-1.87130785756345,-1.79314433694535,1.00124449295768,1.51599480845971,0.205767118739614,0.666224600534403,0.555125303649761,-0.739890815907531,0.0858571279834753,-0.814207868801845,-0.66027002825743,2.21878226539467,-0.279739889051987,-1.76860236291583,1.51548096446484,0.387647076508499,-0.642450592906376,-0.278067398136367,-2.99319789676104,0.51165451599301,-0.333536953548074,0.613099181746776,154.0,0,0.2616915953185971,12,Afternoon,1,1.2355509164077496,1.78,Low,Approve,P3,Fraud Alert
105217.0,-2.36842415500104,-3.54384969033163,-1.17643971284444,0.814250328993083,-4.88302066063007,3.35649101108393,5.49071303479819,-1.35156767084978,0.0640445441979142,-0.471523604749106,-0.336300020415888,-3.65365639998185,3.30386037123024,0.409235727174841,0.376515000241392,0.574493579156442,1.29556587801091,-0.629647038088307,3.78820293086552,0.765208769421173,-0.487977958849645,-0.357609753242222,2.18289300772654,-1.02484505327045,-0.319536999595637,-0.116386544452124,0.592687080869284,-0.370411142398956,1519.97,0,5.716865228851961,5,Morning,1,1.2346837584511148,1.78,Low,Approve,P3,Fraud Alert
60378.0,-6.03447434294999,-5.37571455393544,-0.508442460930359,-1.47144275302953,4.35597415075205,1.99200965630053,-1.28624454327436,-1.09557309993935,-0.808773719624871,0.564146833078825,0.0626815499571658,-0.856054180952737,0.460223279323132,-0.526690263630531,0.948043792442284,2.24995923603529,-0.669126827973873,-1.1070699263194,1.17977286779757,-3.32984660651763,0.23217990886627,-0.541414312344626,3.85717834319446,1.00378717064163,1.59893095180646,-0.246794595722885,1.68065294799803,-0.847681393963127,109.91,0,0.0856126144460406,16,Afternoon,1,1.2363806173309255,1.78,Low,Approve,P3,Fraud Alert
128571.0,-5.80928982656809,0.180870487623309,-2.69826039804922,4.88669118281664,1.49655381999244,1.8338052913734,-1.41784407345788,-6.07149914701519,-3.15081499452674,1.14318177897986,-0.705143722378675,-0.0745438936010488,-0.455496907581573,2.21910568168367,-0.158439905458533,0.397685193858394,0.580084024328746,0.844709951171703,2.13318063344097,-1.80900439581641,2.30307272274817,-0.183162990159089,0.0498424863519317,-0.220697231474091,1.39055043607756,1.03594019129527,1.11095953878001,-1.75889494963323,0.76,0,-0.3502916895285464,11,Morning,1,1.2379682126342562,1.78,Low,Approve,P3,Fraud Alert
